toko_id,Page_URL,Title,Harga,Rating,Review,Alamat,No_Telp,Phone_Numb,Phone_Num,Latitude,Longitude,type,jenis
893,"https://www.google.com/maps/place/Bakpia+Mutiara+Jogja+Malioboro/@-7.7937792,110.3631062,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5827031857c5:0x15de81ffd932c4af!8m2!3d-7.7937792!4d110.3631062!16s%2Fg%2F11hcjwtdx5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Mutiara Jogja Malioboro,Rp 25–50 rb,4.6,732,"Jl. Dagen No.61, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0812-2603-3819,,,-7.7937792,110.3631062,ringan,bakpia
894,"https://www.google.com/maps/place/Bakpia+Mutiara+Jogja+-+Gembiraloka/@-7.8026189,110.3986723,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57665a939a9b:0x944ec9ea0020158c!8m2!3d-7.8026189!4d110.3986723!16s%2Fg%2F11b6ryvgl0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Mutiara Jogja - Gembiraloka,,4.5,647,"Jl. Kebun Raya No.1F, Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55171",,(0274) 378536,"
(0274) 378536",-7.8026189,110.3986723,ringan,bakpia
895,"https://www.google.com/maps/place/Bakpia+Juwara+Satoe+-+Jalan+KH+Ahmad+Dahlan/@-7.8014028,110.3589262,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57220daf82e9:0x85048907bdbfa699!8m2!3d-7.8014028!4d110.3589262!16s%2Fg%2F11sw26n81x?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Juwara Satoe - Jalan KH Ahmad Dahlan,Rp 25–50 rb,4.6,286,"Jl. KH. Ahmad Dahlan No.91, Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262",0811-2947-674,,,-7.8014028,110.3589262,ringan,bakpia
896,"https://www.google.com/maps/place/Bakpia+Pathok+25+%26+99/@-7.8051687,110.3603248,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578dd9344af5:0x245cbe4c810a71df!8m2!3d-7.8051687!4d110.3603248!16s%2Fg%2F11c1nf796c?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok 25 & 99,,4.5,6410,"Jl. Ngasem No.8, Kadipaten, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",,,,-7.8051687,110.3603248,ringan,bakpia
897,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogya+-+Mas+AB/@-7.7916641,110.3623783,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59d9b46bdddd:0xdb66bcd28cc667f6!8m2!3d-7.7916641!4d110.3623783!16s%2Fg%2F11fkbxlwm4?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogya - Mas AB,,4.6,126,"Jl. Sosrowijayan No.55, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0852-2827-7400,0852-2827-7400,"
0852-2827-7400",-7.7916641,110.3623783,ringan,bakpia
898,"https://www.google.com/maps/place/Bakpia+Pathuk+55+Yogyakarta/@-7.809856,110.3500286,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57899fefde15:0x6fc2b401b89f87c1!8m2!3d-7.809856!4d110.3500286!16s%2Fg%2F1hc5pn6y1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathuk 55 Yogyakarta,,4.5,71,"Jl. Bugisan No.31, Patangpuluhan, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55251",0898-5015-882,"59R2+32 Patangpuluhan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59R2+32 Patangpuluhan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.809856,110.3500286,ringan,bakpia
899,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+-+Jalan+Colombo+(+Pusat+Oleh+-+Oleh+)/@-7.7769712,110.3828044,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5936e561dd0d:0x45b8c03300d58724!8m2!3d-7.7769712!4d110.3828044!16s%2Fg%2F11ff0s__v1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja - Jalan Colombo ( Pusat Oleh - Oleh ),,4.8,389,"Jl. Colombo No.20, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0812-2764-7213,0812-2764-7213,"
0812-2764-7213",-7.7769712,110.3828044,ringan,bakpia
900,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+Kaliurang+-+Oleh+oleh+Khas+Jogja/@-7.7587109,110.3816091,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59ab8264b66d:0xfe1fb415583238a1!8m2!3d-7.7587109!4d110.3816091!16s%2Fg%2F11dympw1d3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja Kaliurang - Oleh oleh Khas Jogja,Rp 25–50 rb,4.5,6643,"Jl. Kaliurang No.10A, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",0811-1169-636,,,-7.7587109,110.3816091,ringan,bakpia
901,"https://www.google.com/maps/place/Oleh-oleh+Bakpia+Jogja+Istimewa/@-7.781507,110.4086121,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59ef325a4867:0x9ff7a8be1b368f39!8m2!3d-7.781507!4d110.4086121!16s%2Fg%2F11c1s3s206?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Oleh-oleh Bakpia Jogja Istimewa,,4.6,38,"Eastparc Hotel Area, Jl. Laksda Adisucipto Jl. Seturan Raya No.Km. 6.5, Ngentak, Caturtunggal, Kec. Depok, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55281",,"6C95+9C Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta","
6C95+9C Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.781507,110.4086121,ringan,bakpia
902,"https://www.google.com/maps/place/Bakpia+MERLINO/@-7.8009341,110.3530103,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a570f0175f8f1:0xbf6d9a738648af5b!8m2!3d-7.8009341!4d110.3530103!16s%2Fg%2F11sk3lrsz3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia MERLINO,Rp 50–75 rb,4.9,165,"Jl. R. E. Martadinata No.24 Blok B, Pakuncen, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55253",0888-0612-1685,,,-7.8009341,110.3530103,ringan,bakpia
903,"https://www.google.com/maps/place/Bakpia+Pathok+25+Jogja+Point/@-7.7831533,110.4156255,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59f00afa6da7:0xa750831a8ddacb9a!8m2!3d-7.7831533!4d110.4156255!16s%2Fg%2F11gh35j_f9?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok 25 Jogja Point,,4.4,623,"Jl. Raya Janti, Janti, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0882-0082-26238,"6C88+P7 Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta","
6C88+P7 Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.7831533,110.4156255,ringan,bakpia
904,"https://www.google.com/maps/place/Bakpia+Pathok+Agung/@-7.797826,110.356305,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578aeaca4e7f:0x8c399f7fab9b378!8m2!3d-7.797826!4d110.356305!16s%2Fg%2F1tj5564g?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok Agung,,4.6,103,"Jl. Letjen Suprapto No.39-41, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",,"6924+VG Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6924+VG Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.797826,110.356305,ringan,bakpia
905,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+Wirobrajan/@-7.8011195,110.3484857,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57e2a6e1f037:0x2b58a858754e36c5!8m2!3d-7.8011195!4d110.3484857!16s%2Fg%2F11k1lv4ztw?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja Wirobrajan,,4.6,148,"Jl. R. E. Martadinata No.87, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55252",0895-3661-37983,"58XX+H9 Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
58XX+H9 Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8011195,110.3484857,ringan,bakpia
906,"https://www.google.com/maps/place/Bakpia+Pathok+25+Ongko+Joyo/@-7.7977241,110.358647,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5775d40149db:0x54613a618d7b0c14!8m2!3d-7.7977241!4d110.358647!16s%2Fg%2F11sfrydv13?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok 25 Ongko Joyo,,4.6,569,"Jl. Karel Sasuit Tubun No.65, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",,,,-7.7977241,110.358647,ringan,bakpia
907,"https://www.google.com/maps/place/Bakpia+Ayu/@-7.7963272,110.3582918,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578a099c13b3:0x334fdf67d7a9d33!8m2!3d-7.7963272!4d110.3582918!16s%2Fg%2F1ptxrldqv?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Ayu,Rp 1–25.000,4.7,218,"Sanggrahan Patuk, NG I/No. 523, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0851-0048-8528,0851-0048-8528,"
0851-0048-8528",-7.7963272,110.3582918,ringan,bakpia
908,"https://www.google.com/maps/place/Bakpia+Patuk+75+-+Oleh+oleh+Jogja/@-7.797677,110.357783,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a575ae09fb29d:0x691359cc64b9385b!8m2!3d-7.797677!4d110.357783!16s%2Fg%2F11t81fxd3v?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Patuk 75 - Oleh oleh Jogja,Rp 50–75 rb,4.8,25,"Jalan AIP Jl. Karel Sasuit Tubun No.83, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0851-6159-0075,,,-7.797677,110.357783,ringan,bakpia
909,"https://www.google.com/maps/place/Bakpia+Kencana+Terban/@-7.7770085,110.3738784,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5835c89a33df:0xd0fa170bd2ed0c0e!8m2!3d-7.7770085!4d110.3738784!16s%2Fg%2F11g9msq3xv?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kencana Terban,,4.5,327,"69FF+5HR, Jl. C. Simanjuntak, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223",,,,-7.7770085,110.3738784,ringan,bakpia
910,"https://www.google.com/maps/place/OLEH+OLEH+BAKPIA+PATHOK+25/@-7.7970844,110.358058,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a571d655af0eb:0xac16fc077c972200!8m2!3d-7.7970844!4d110.358058!16s%2Fg%2F11frncnzp9?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",OLEH OLEH BAKPIA PATHOK 25,Rp 25–50 rb,4.7,59,"Jl. Raya, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0812-3366-6944,0812-3366-6944,"
0812-3366-6944",-7.7970844,110.358058,ringan,bakpia
911,"https://www.google.com/maps/place/Bakpia+Pathok+Kurnia+Sari/@-7.783112,110.415358,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59f00987a2d9:0xde8ce8fa6c799e76!8m2!3d-7.783112!4d110.415358!16s%2Fg%2F11f1vkbkbr?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok Kurnia Sari,Rp 50–75 rb,4.4,876,"Jl. Raya Solo - Yogyakarta No.4-88, Janti, Banguntapan, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,-7.783112,110.415358,ringan,bakpia
912,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Gembiraloka+(+Tiara+)/@-7.8024705,110.401305,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57ac19a22ccb:0x3aecf5f4f8eb0cea!8m2!3d-7.8024705!4d110.401305!16s%2Fg%2F11fjy09d98?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Gembiraloka ( Tiara ),,4.6,312,"Jl. Kusumanegara No.266, Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55171",0895-3392-79779,0895-3392-79779,"
0895-3392-79779",-7.8024705,110.401305,ringan,bakpia
913,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+Malioboro/@-7.7948601,110.3654875,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a593601882ae7:0x62bdefd14d980d76!8m2!3d-7.7948601!4d110.3654875!16s%2Fg%2F11vyffn_n7?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja Malioboro,Rp 25–50 rb,5.0,1246,"Jl. Malioboro No.43, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0812-2256-6566,,,-7.7948601,110.3654875,ringan,bakpia
914,"https://www.google.com/maps/place/Bakpia+Merlino/@-7.780985,110.363425,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583bd46c0da7:0x1901a2ead31ee061!8m2!3d-7.780985!4d110.363425!16s%2Fg%2F1hm3y8tc3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Merlino,Rp 50–75 rb,4.4,464,"Jl. Pakuningratan No.55, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,,,-7.780985,110.363425,ringan,bakpia
915,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Prawirotaman/@-7.8178432,110.368304,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5777ebb05bcd:0x6e0cba113644ddc6!8m2!3d-7.8178432!4d110.368304!16s%2Fg%2F11lfdf9vbl?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Prawirotaman,Rp 25–50 rb,4.5,276,"4, Jl. Parangtritis No.69, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153",0813-2843-7721,,,-7.8178432,110.368304,ringan,bakpia
916,"https://www.google.com/maps/place/Bakpia+Tamansari+Lestari/@-7.8097374,110.355482,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57ecb1fe9987:0xa565eeeba2827541!8m2!3d-7.8097374!4d110.355482!16s%2Fg%2F1hc2tnthk?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Tamansari Lestari,,4.8,50,"Jl. Suryowijayan No.105 Blok MJ-1, RT.007/RW.03, Gedongkiwo, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55142",,"59R4+45 Gedongkiwo, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59R4+45 Gedongkiwo, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8097374,110.355482,ringan,bakpia
917,"https://www.google.com/maps/place/Bakpia+Pathok+145+(IBU+SRI+ASTUTI)+Kusumanegara/@-7.801882,110.391677,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5764dcc7bc1f:0x540647372f438202!8m2!3d-7.801882!4d110.391677!16s%2Fg%2F11b6d3ktw0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok 145 (IBU SRI ASTUTI) Kusumanegara,Rp 25–50 rb,4.5,742,"Jl. Kusumanegara No.151, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165",0877-3807-3366,,,-7.801882,110.391677,ringan,bakpia
918,"https://www.google.com/maps/place/Bakpia+Juwara+Satoe+-+Cabang+Aston/@-7.7829144,110.3820923,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a599b168110cd:0x3186403600f44f8d!8m2!3d-7.7829144!4d110.3820923!16s%2Fg%2F11fhvfwm8l?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Juwara Satoe - Cabang Aston,Rp 25–50 rb,4.5,202,"698J+RRP, Jl. Urip Sumoharjo, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222",,,,-7.7829144,110.3820923,ringan,bakpia
919,"https://www.google.com/maps/place/Bakpia+Pathuk+72/@-7.7958822,110.3583493,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5820852ff0b5:0xa5fc07be34213a03!8m2!3d-7.7958822!4d110.3583493!16s%2Fg%2F11cjj3kkm0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathuk 72,,4.7,49,"Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0813-9295-7002,"6935+J8 Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6935+J8 Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7958822,110.3583493,ringan,bakpia
920,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+Raya+Solo+-+Oleh+oleh+Khas+Jogja/@-7.7834084,110.4339528,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5b3f4d04c6a5:0x295a73455aa5e1ff!8m2!3d-7.7834084!4d110.4339528!16s%2Fg%2F11h226v7wr?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja Raya Solo - Oleh oleh Khas Jogja,,4.5,6047,"Jalan Solo KM.9 No.3, Karangploso, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282",0811-1996-6812,,,-7.7834084,110.4339528,ringan,bakpia
921,"https://www.google.com/maps/place/Bakpia+52/@-7.7962423,110.3583066,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582083b1ac2d:0x63ffaf36e5d56e3d!8m2!3d-7.7962423!4d110.3583066!16s%2Fg%2F11c2pklzq5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia 52,,4.4,118,"Sanggrahan pathuk NG1/522, RT026/RW005.05, Ngampilan, Gedong Tengen, kota Yogyakarta, Daerah stimewa Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0898-5585-851,0898-5585-851,"
0898-5585-851",-7.7962423,110.3583066,ringan,bakpia
922,"https://www.google.com/maps/place/Bakpia+Pathok+51+Wijaya/@-7.797647,110.3594618,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578a15803209:0x4e4bbf92bdd1bd9f!8m2!3d-7.797647!4d110.3594618!16s%2Fg%2F1hm58cld7?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok 51 Wijaya,,4.8,12,"Jl. Karel Sasuit Tubun No.51, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0812-2710-279,"6925+WQ Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6925+WQ Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.797647,110.3594618,ringan,bakpia
923,"https://www.google.com/maps/place/BAKPIA+PATHOK+145+(IBU+SRI+ASTUTI)+MALIOBORO/@-7.7911951,110.3659123,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58260f83907d:0xe7b16591b9269222!8m2!3d-7.7911951!4d110.3659123!16s%2Fg%2F11f24x0z88?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",BAKPIA PATHOK 145 (IBU SRI ASTUTI) MALIOBORO,,4.5,159,"Depan Hotel Inna Garuda, Jl. Malioboro No.159, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0878-3051-1997,0878-3051-1997,"
0878-3051-1997",-7.7911951,110.3659123,ringan,bakpia
924,"https://www.google.com/maps/place/Bakpia+Satu+Hati+Keraton+-+Rotowijayan/@-7.8063357,110.3624293,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5725fcb07645:0x9243fa23549aafca!8m2!3d-7.8063357!4d110.3624293!16s%2Fg%2F11vjzswnpn?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Satu Hati Keraton - Rotowijayan,Rp 25–50 rb,5.0,352,"Jl. Rotowijayan No.5, Kadipaten, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",0811-3007-2999,,,-7.8063357,110.3624293,ringan,bakpia
925,"https://www.google.com/maps/place/Bakpia+Nayla+Yogyakarta/@-7.8017992,110.3558753,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5711b74d1cdd:0x936ff0345e439e8!8m2!3d-7.8017992!4d110.3558753!16s%2Fg%2F11frnldgxx?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Nayla Yogyakarta,,4.6,120,"Jl. Munir, Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262",0896-3867-1304,,,-7.8017992,110.3558753,ringan,bakpia
926,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+Mitra+Resmi/@-7.7976531,110.357488,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57687a4c4bdb:0x2bca2feab085dce5!8m2!3d-7.7976531!4d110.357488!16s%2Fg%2F11vbt7grtl?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja Mitra Resmi,,4.8,12,"Jl. Karel Sasuit Tubun No.91, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",,"6924+WX Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6924+WX Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7976531,110.357488,ringan,bakpia
927,"https://www.google.com/maps/place/BAKPIA+59/@-7.7976537,110.3589762,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57b618da7bd3:0xcaa48a81a15590b7!8m2!3d-7.7976537!4d110.3589762!16s%2Fg%2F11r41230pg?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",BAKPIA 59,,4.8,23,"Jl. Karel Sasuit Tubun No.59, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0878-3288-8807,"6925+WH Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6925+WH Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7976537,110.3589762,ringan,bakpia
928,"https://www.google.com/maps/place/Bakpia+Pathok+Sagita/@-7.7979713,110.3584251,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a575e06d325d7:0x30cc6b82b4a3f2d1!8m2!3d-7.7979713!4d110.3584251!16s%2Fg%2F11f6247wb5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok Sagita,,5.0,7,"6925+R97, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0821-3956-7369,0821-3956-7369,"
0821-3956-7369",-7.7979713,110.3584251,ringan,bakpia
929,"https://www.google.com/maps/place/Bakpia+Pathok+555/@-7.7976302,110.3588997,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578a41e344a1:0x567d7ff54bc5247e!8m2!3d-7.7976302!4d110.3588997!16s%2Fg%2F11bbx0j5y4?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok 555,,4.4,128,"Jl. Karel Sasuit Tubun, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0812-2763-197,,,-7.7976302,110.3588997,ringan,bakpia
930,"https://www.google.com/maps/place/pusat+bakpia+jogja(%EA%A6%A5%EA%A6%B8%EA%A6%B1%EA%A6%A0%EA%A7%80%EA%A6%A7%EA%A6%8F%EA%A7%80%EA%A6%A5%EA%A6%B6%EA%A6%AA%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A7%80%EA%A6%97)/@-7.8288787,110.3839168,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57352710e233:0x86f132e82a52d5b7!8m2!3d-7.8288787!4d110.3839168!16s%2Fg%2F11rr5gc7gb?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",pusat bakpia jogja(ꦥꦸꦱꦠ꧀ꦧꦏ꧀ꦥꦶꦪꦗꦺꦴꦒ꧀ꦗ),,5.0,5,"Jl. Patih Singoranu No.61, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162",0838-6775-5740,0838-6775-5740,"
0838-6775-5740",-7.8288787,110.3839168,ringan,bakpia
